transaction_id,customer_id,date,amount,transaction_type
T000574,C01337,2023-07-05,7244,Deposit
T000575,C01573,2023-01-05,17621,Loan Payment
T000576,C01156,2023-07-24,15192,Loan Payment
T000577,C00243,2023-05-13,14575,Withdrawal
T000578,C01564,2023-01-25,8152,Deposit
T000579,C00821,2023-11-20,13040,Loan Payment
T000580,C01482,2023-02-07,8389,Withdrawal
T000581,C01020,2023-01-21,11406,Deposit
T000582,C01741,2023-09-11,8993,Loan Payment
T000583,C01120,2023-05-19,5702,Deposit
T000584,C02992,2023-05-03,33083,Loan Payment
T000585,C02282,2023-12-29,48808,Loan Payment
T000586,C02586,2023-12-29,7939,Withdrawal
T000587,C00504,2023-11-08,4640,Deposit
T000588,C02177,2023-10-03,11186,Withdrawal
T000589,C02674,2023-10-19,19170,Deposit
T000590,C02074,2023-06-30,14291,Withdrawal
T000591,C01876,2023-06-06,2422,Deposit
T000592,C00311,2023-06-30,1970,Withdrawal
T000593,C01960,2023-09-13,10479,Loan Payment
T000594,C02499,2023-12-22,3352,Withdrawal
T000595,C02740,2023-10-07,14251,Loan Payment
T000596,C02586,2023-05-01,14510,Withdrawal
T000597,C02094,2023-09-07,25900,Loan Payment
T000598,C00960,2023-05-25,1557,Deposit
T000599,C02938,2023-06-15,24793,Loan Payment
T000600,C02876,2023-10-13,12070,Loan Payment
T000601,C00784,2023-05-10,19528,Loan Payment
T000602,C00709,2023-06-07,23367,Loan Payment
T000603,C02813,2023-05-30,12727,Deposit
T000604,C02032,2023-01-15,11803,Withdrawal
T000605,C01132,2023-09-25,16880,Loan Payment
T000606,C01209,2023-03-05,20419,Loan Payment
T000607,C00965,2023-08-02,10349,Withdrawal
T000608,C02506,2023-04-24,1292,Withdrawal
T000609,C00227,2023-04-22,9766,Deposit
T000610,C02552,2023-07-25,10974,Withdrawal
T000611,C00219,2023-10-21,15665,Deposit
T000612,C01666,2023-11-05,6713,Withdrawal
T000613,C00561,2023-06-21,15108,Loan Payment
T000614,C01510,2023-08-06,39672,Loan Payment
T000615,C01956,2023-03-08,18552,Loan Payment
T000616,C00969,2023-04-22,4151,Deposit
T000617,C00296,2023-04-18,33730,Loan Payment
T000618,C02720,2023-08-16,18916,Loan Payment
T000619,C01395,2023-08-07,38940,Loan Payment
T000620,C00817,2023-09-29,6775,Withdrawal
T000621,C01519,2023-07-15,1621,Deposit
T000622,C01926,2023-09-11,9851,Deposit
T000623,C00915,2023-08-13,2701,Withdrawal
T000624,C00137,2023-10-26,10711,Loan Payment
T000625,C02248,2023-08-07,20264,Loan Payment
T000626,C00914,2023-01-22,10925,Loan Payment
T000627,C01169,2023-02-21,15996,Deposit
T000628,C02554,2023-12-12,37184,Loan Payment
T000629,C02163,2023-05-10,27986,Loan Payment
T000630,C02792,2023-04-13,15837,Deposit
T000631,C02281,2023-11-07,6791,Withdrawal
T000632,C00149,2023-07-03,8984,Deposit
T000633,C01822,2023-09-14,16750,Deposit
T000634,C01406,2023-08-27,8292,Withdrawal
T000635,C01422,2023-11-25,8840,Withdrawal
T000636,C01442,2023-09-05,28874,Loan Payment
T000637,C00806,2023-04-17,9766,Withdrawal
T000638,C02568,2023-09-28,17176,Deposit
T000639,C01800,2023-05-09,3446,Withdrawal
T000640,C02905,2023-05-04,3110,Deposit
T000641,C02142,2023-05-24,8878,Withdrawal
T000642,C01815,2023-01-17,12835,Deposit
T000643,C00524,2023-11-17,1261,Deposit
T000644,C00582,2023-01-28,18215,Deposit
T000645,C01116,2023-05-02,44314,Loan Payment
T000646,C01019,2023-04-04,4622,Withdrawal
T000647,C02644,2023-02-22,35565,Loan Payment
T000648,C00702,2023-11-28,24098,Loan Payment
T000649,C02554,2023-05-10,10085,Deposit
T000650,C01597,2023-01-24,37802,Loan Payment
T000651,C00909,2023-05-23,6613,Withdrawal
T000652,C01714,2023-12-14,41298,Loan Payment
T000653,C00370,2023-02-28,15230,Deposit
T000654,C00065,2023-06-13,28414,Loan Payment
T000655,C00023,2023-10-18,7786,Deposit
T000656,C02098,2023-06-15,40538,Loan Payment
T000657,C01019,2023-01-12,8400,Withdrawal
T000658,C02001,2023-06-10,8224,Withdrawal
T000659,C02055,2023-01-23,8646,Withdrawal
T000660,C01359,2023-03-14,3840,Withdrawal
T000661,C02775,2023-07-10,6161,Deposit
T000662,C00387,2023-09-07,43785,Loan Payment
T000663,C01550,2023-06-22,37653,Loan Payment
T000664,C00283,2023-12-19,18192,Deposit
T000665,C02888,2023-07-03,14692,Loan Payment
T000666,C01792,2023-03-15,7216,Loan Payment
T000667,C02883,2023-11-23,39641,Loan Payment
T000668,C02234,2023-10-21,16571,Deposit
T000669,C01586,2023-01-20,29790,Loan Payment
T000670,C01236,2023-11-07,13034,Deposit
T000671,C00183,2023-02-06,35256,Loan Payment
T000672,C01907,2023-02-20,29377,Loan Payment
T000673,C02400,2023-07-02,29558,Loan Payment
T000674,C01993,2023-08-16,28286,Loan Payment
T000675,C00450,2023-10-30,8743,Withdrawal
T000676,C00681,2023-09-06,2425,Deposit
T000677,C02467,2023-05-02,19511,Deposit
T000678,C01906,2023-12-16,12401,Withdrawal
T000679,C00556,2023-11-01,44698,Loan Payment
T000680,C00139,2023-10-05,44565,Loan Payment
T000681,C01330,2023-11-21,11641,Deposit
T000682,C00818,2023-07-11,9622,Withdrawal
T000683,C00895,2023-02-07,4326,Withdrawal
T000684,C01071,2023-10-29,14731,Withdrawal
T000685,C02045,2023-09-02,15409,Deposit
T000686,C01314,2023-05-21,36572,Loan Payment
T000687,C01555,2023-10-31,7881,Deposit
T000688,C01670,2023-10-17,12693,Deposit
T000689,C01292,2023-07-21,8119,Withdrawal
T000690,C00741,2023-07-23,12575,Withdrawal
T000691,C02970,2023-01-20,9397,Loan Payment
T000692,C01701,2023-10-19,49197,Loan Payment
T000693,C01495,2023-02-10,12364,Withdrawal
T000694,C00779,2023-09-04,6985,Withdrawal
T000695,C02036,2023-08-11,35972,Loan Payment
T000696,C00343,2023-09-10,9609,Withdrawal
T000697,C01562,2023-08-02,41659,Loan Payment
T000698,C01498,2023-06-25,31247,Loan Payment
T000699,C02388,2023-07-16,12822,Withdrawal
T000700,C00093,2023-10-09,21366,Loan Payment
T000701,C01203,2023-10-06,19775,Deposit
T000702,C01684,2023-02-04,15894,Deposit
T000703,C00906,2023-12-03,2620,Withdrawal
T000704,C02851,2023-03-15,17469,Deposit
T000705,C00689,2023-09-29,6173,Deposit
T000706,C00001,2023-12-08,4267,Withdrawal
T000707,C02852,2023-05-08,5428,Deposit
T000708,C01486,2023-05-05,7359,Withdrawal
T000709,C02016,2023-10-13,21012,Loan Payment
T000710,C00051,2023-11-01,12813,Withdrawal
T000711,C00853,2023-03-11,1525,Withdrawal
T000712,C00487,2023-05-07,4052,Deposit
T000713,C01605,2023-04-11,1077,Withdrawal
T000714,C01011,2023-02-10,8024,Withdrawal
T000715,C02482,2023-07-22,5223,Withdrawal
T000716,C00352,2023-03-19,1492,Deposit
T000717,C00855,2023-03-20,9085,Withdrawal
T000718,C02986,2023-02-05,2641,Withdrawal
T000719,C00485,2023-04-15,16920,Deposit
T000720,C00481,2023-06-03,41799,Loan Payment
T000721,C00670,2023-10-25,10834,Withdrawal
T000722,C01908,2023-10-12,7654,Deposit
T000723,C00795,2023-01-19,47972,Loan Payment
T000724,C00911,2023-04-06,9942,Loan Payment
T000725,C00735,2023-10-22,12100,Loan Payment
T000726,C01738,2023-06-28,930,Withdrawal
T000727,C02917,2023-10-22,28215,Loan Payment
T000728,C02492,2023-12-12,17885,Loan Payment
T000729,C02251,2023-04-03,16273,Loan Payment
T000730,C02706,2023-05-20,5504,Withdrawal
T000731,C02999,2023-05-26,13576,Withdrawal
T000732,C02366,2023-09-09,40220,Loan Payment
T000733,C02193,2023-12-22,39555,Loan Payment
T000734,C00954,2023-03-09,32921,Loan Payment
T000735,C02882,2023-07-27,47319,Loan Payment
T000736,C00782,2023-07-21,1593,Withdrawal
T000737,C00890,2023-12-23,13415,Withdrawal
T000738,C02592,2023-09-20,10526,Withdrawal
T000739,C02588,2023-03-10,12813,Withdrawal
T000740,C00044,2023-09-24,43580,Loan Payment
T000741,C00366,2023-09-07,15446,Deposit
T000742,C01558,2023-07-02,9751,Deposit
T000743,C01097,2023-07-18,1469,Withdrawal
T000744,C01289,2023-09-23,11742,Deposit
T000745,C00202,2023-03-10,15241,Deposit
T000746,C00359,2023-04-01,8196,Withdrawal
T000747,C02512,2023-02-07,44514,Loan Payment
T000748,C00084,2023-12-11,34395,Loan Payment
T000749,C02497,2023-10-23,3977,Deposit
T000750,C02254,2023-08-25,553,Withdrawal
T000751,C00336,2023-07-09,8722,Deposit
T000752,C01460,2023-07-31,46426,Loan Payment
T000753,C02948,2023-09-01,30335,Loan Payment
T000754,C01461,2023-01-30,1908,Withdrawal
T000755,C02532,2023-12-04,717,Withdrawal
T000756,C00714,2023-07-19,17053,Deposit
T000757,C01063,2023-06-30,11896,Withdrawal
T000758,C01350,2023-11-15,11479,Loan Payment
T000759,C02169,2023-07-18,3125,Withdrawal
T000760,C02974,2023-04-11,3453,Withdrawal
T000761,C01712,2023-06-27,9992,Withdrawal
T000762,C02065,2023-04-21,42004,Loan Payment
T000763,C02695,2023-03-16,40165,Loan Payment
T000764,C00007,2023-12-27,13163,Loan Payment
T000765,C02873,2023-10-22,20529,Loan Payment
T000766,C02114,2023-12-16,3054,Deposit
T000767,C00199,2023-04-17,13709,Withdrawal
T000768,C01728,2023-12-31,4147,Withdrawal
T000769,C00736,2023-09-18,5352,Withdrawal
T000770,C00699,2023-08-29,948,Withdrawal
T000771,C01935,2023-09-30,28277,Loan Payment
T000772,C00082,2023-04-22,10930,Withdrawal
T000773,C02975,2023-05-03,38003,Loan Payment
T000774,C00772,2023-08-31,12078,Withdrawal
T000775,C01163,2023-09-07,5838,Withdrawal
T000776,C02984,2023-04-21,10623,Deposit
T000777,C01956,2023-10-26,12005,Deposit
T000778,C00517,2023-08-25,7798,Withdrawal
T000779,C00583,2023-05-14,7508,Deposit
T000780,C00698,2023-03-13,6103,Loan Payment
T000781,C00363,2023-03-24,1756,Withdrawal
T000782,C00999,2023-11-20,8815,Deposit
T000783,C00415,2023-03-18,10675,Deposit
T000784,C01103,2023-10-29,3606,Withdrawal
T000785,C02073,2023-10-10,7284,Withdrawal
T000786,C00553,2023-05-24,23244,Loan Payment
T000787,C01833,2023-04-04,19923,Deposit
T000788,C01833,2023-03-05,13380,Withdrawal
T000789,C00527,2023-05-17,28352,Loan Payment
T000790,C00615,2023-09-20,11821,Loan Payment
T000791,C01477,2023-04-28,49356,Loan Payment
T000792,C00083,2023-12-27,2583,Deposit
T000793,C00777,2023-06-02,9703,Withdrawal
T000794,C01451,2023-10-08,33631,Loan Payment
T000795,C01880,2023-09-18,11349,Deposit
T000796,C01492,2023-04-24,11183,Loan Payment
T000797,C01881,2023-06-19,11429,Withdrawal
T000798,C01526,2023-11-28,18063,Loan Payment
T000799,C00139,2023-11-12,16729,Loan Payment
T000800,C03000,2023-09-30,15270,Deposit
T000801,C02951,2023-07-30,19828,Deposit
T000802,C01938,2023-08-24,10286,Deposit
T000803,C01211,2023-03-28,22162,Loan Payment
T000804,C02594,2023-09-01,21707,Loan Payment
T000805,C00078,2023-11-22,13788,Withdrawal
T000806,C00663,2023-04-08,12383,Deposit
T000807,C01043,2023-05-20,15363,Deposit
T000808,C02246,2023-11-09,38137,Loan Payment
T000809,C00818,2023-11-22,7443,Deposit
T000810,C01758,2023-11-06,8618,Deposit
T000811,C01361,2023-01-15,12437,Deposit
T000812,C02308,2023-07-18,9405,Withdrawal
T000813,C01918,2023-07-27,2661,Withdrawal
T000814,C02201,2023-05-04,3354,Withdrawal
T000815,C00847,2023-03-12,14024,Loan Payment
T000816,C01960,2023-07-05,27133,Loan Payment
T000817,C02255,2023-09-03,11556,Loan Payment
T000818,C02643,2023-04-25,13652,Withdrawal
T000819,C01040,2023-10-08,49219,Loan Payment
T000820,C00280,2023-04-20,42065,Loan Payment
T000821,C01103,2023-08-09,18739,Loan Payment
T000822,C00815,2023-05-20,6303,Loan Payment
T000823,C00401,2023-05-30,6482,Withdrawal
T000824,C02918,2023-11-23,36134,Loan Payment
T000825,C00042,2023-08-07,44214,Loan Payment
T000826,C00190,2023-11-11,8872,Loan Payment
T000827,C01334,2023-10-09,12245,Deposit
T000828,C02919,2023-02-24,10930,Loan Payment
T000829,C02613,2023-02-24,19768,Deposit
T000830,C00645,2023-04-17,12396,Withdrawal
T000831,C01891,2023-07-06,5585,Withdrawal
T000832,C02731,2023-03-17,26651,Loan Payment
T000833,C00454,2023-03-25,13643,Deposit
T000834,C00320,2023-07-07,11539,Withdrawal
T000835,C02630,2023-08-09,11586,Withdrawal
T000836,C02466,2023-11-28,5037,Deposit
T000837,C00479,2023-06-14,1189,Withdrawal
T000838,C01327,2023-08-18,2328,Withdrawal
T000839,C02184,2023-01-06,15922,Deposit
T000840,C02319,2023-09-02,3898,Deposit
T000841,C02251,2023-02-27,16715,Loan Payment
T000842,C02928,2023-02-05,13099,Withdrawal
T000843,C01032,2023-10-08,9706,Deposit
T000844,C01263,2023-05-21,18078,Deposit
T000845,C00143,2023-12-23,6783,Deposit
T000846,C01263,2023-03-11,12730,Withdrawal
T000847,C02799,2023-03-19,31035,Loan Payment
T000848,C00946,2023-07-06,11609,Withdrawal
T000849,C02106,2023-01-23,10661,Withdrawal
T000850,C01151,2023-10-12,7227,Withdrawal
T000851,C02368,2023-12-10,11742,Deposit
T000852,C00037,2023-06-26,37875,Loan Payment
T000853,C02655,2023-10-27,21130,Loan Payment
T000854,C02385,2023-09-08,9500,Deposit
T000855,C02324,2023-02-26,7402,Withdrawal
T000856,C01967,2023-07-02,8690,Deposit
T000857,C00479,2023-09-01,3380,Deposit
T000858,C00790,2023-01-15,49068,Loan Payment
T000859,C02292,2023-08-28,11071,Deposit
T000860,C00312,2023-04-03,11611,Withdrawal
T000861,C01939,2023-09-17,1922,Deposit
T000862,C02533,2023-03-01,15545,Deposit
T000863,C02400,2023-10-02,12792,Withdrawal
T000864,C00483,2023-03-24,1810,Withdrawal
T000865,C00054,2023-06-02,29751,Loan Payment
T000866,C00397,2023-04-28,3792,Withdrawal
T000867,C00930,2023-11-27,5907,Withdrawal
T000868,C00654,2023-03-16,24626,Loan Payment
T000869,C02925,2023-10-08,9541,Withdrawal
T000870,C02789,2023-02-19,1687,Withdrawal
T000871,C00301,2023-08-25,15895,Deposit
T000872,C01225,2023-09-09,14741,Withdrawal
T000873,C00474,2023-11-28,11944,Deposit
T000874,C01809,2023-09-03,5600,Deposit
T000875,C02530,2023-02-01,8343,Deposit
T000876,C02020,2023-06-02,16462,Deposit
T000877,C01085,2023-04-25,4280,Withdrawal
T000878,C00752,2023-12-19,9357,Deposit
T000879,C02142,2023-01-04,36106,Loan Payment
T000880,C00876,2023-11-22,9686,Loan Payment
T000881,C02781,2023-07-20,5124,Withdrawal
T000882,C00694,2023-01-30,10474,Deposit
T000883,C00276,2023-11-26,3872,Withdrawal
T000884,C00302,2023-11-29,41191,Loan Payment
T000885,C01776,2023-01-06,18997,Loan Payment
T000886,C00844,2023-02-20,6445,Withdrawal
T000887,C00061,2023-06-24,24198,Loan Payment
T000888,C02027,2023-01-12,12005,Loan Payment
T000889,C01672,2023-02-12,27778,Loan Payment
T000890,C00019,2023-06-02,14571,Deposit
T000891,C02555,2023-12-24,10514,Deposit
T000892,C00112,2023-11-08,19829,Deposit
T000893,C01029,2023-04-27,41715,Loan Payment
T000894,C00135,2023-11-20,5793,Loan Payment
T000895,C02272,2023-06-13,12079,Loan Payment
T000896,C02894,2023-12-23,6855,Withdrawal
T000897,C01607,2023-11-26,2307,Deposit
T000898,C00526,2023-08-07,12575,Withdrawal
T000899,C01866,2023-05-31,7600,Deposit
T000900,C02914,2023-07-03,4486,Withdrawal
T000901,C00751,2023-08-05,10864,Loan Payment
T000902,C02312,2023-03-06,48373,Loan Payment
T000903,C02553,2023-07-23,4353,Withdrawal
T000904,C00681,2023-09-26,2221,Deposit
T000905,C01371,2023-06-11,2615,Withdrawal
T000906,C01912,2023-05-24,4369,Withdrawal
T000907,C02402,2023-10-16,16633,Deposit
T000908,C00051,2023-11-18,15739,Loan Payment
T000909,C02460,2023-04-06,7600,Deposit
T000910,C02445,2023-03-05,1336,Withdrawal
T000911,C00878,2023-06-01,4154,Withdrawal
T000912,C02837,2023-07-29,4486,Deposit
T000913,C00983,2023-11-29,38538,Loan Payment
T000914,C00091,2023-11-21,4778,Withdrawal
T000915,C02800,2023-03-14,6478,Deposit
T000916,C02601,2023-03-03,19205,Deposit
T000917,C01728,2023-03-12,4164,Deposit
T000918,C02463,2023-05-08,12399,Deposit
T000919,C00241,2023-10-16,15322,Loan Payment
T000920,C01734,2023-09-13,17383,Deposit
T000921,C02873,2023-02-25,22096,Loan Payment
T000922,C02064,2023-06-12,13621,Deposit
T000923,C02586,2023-08-02,48408,Loan Payment
T000924,C02649,2023-03-30,15646,Deposit
T000925,C01484,2023-12-26,13671,Withdrawal
T000926,C01697,2023-02-27,20003,Loan Payment
T000927,C01702,2023-10-24,2116,Withdrawal
T000928,C00516,2023-10-01,13105,Withdrawal
T000929,C02535,2023-10-14,931,Withdrawal
T000930,C02103,2023-07-04,7434,Deposit
T000931,C02101,2023-02-25,13180,Deposit
T000932,C02938,2023-10-13,11405,Loan Payment
T000933,C01409,2023-04-11,10424,Withdrawal
T000934,C02224,2023-07-27,1608,Withdrawal
T000935,C01624,2023-05-24,2822,Deposit
T000936,C00729,2023-04-19,9284,Withdrawal
T000937,C00077,2023-04-05,6192,Withdrawal
T000938,C01286,2023-01-24,3598,Deposit
T000939,C01452,2023-08-07,10176,Withdrawal
T000940,C00034,2023-03-18,8519,Withdrawal
T000941,C02869,2023-06-15,2839,Deposit
T000942,C01706,2023-07-27,31043,Loan Payment
T000943,C01935,2023-07-27,48819,Loan Payment
T000944,C01055,2023-12-06,25676,Loan Payment
T000945,C02864,2023-01-04,19499,Deposit
T000946,C02009,2023-07-15,3636,Deposit
T000947,C00356,2023-02-04,24031,Loan Payment
T000948,C00371,2023-04-29,4911,Deposit
T000949,C01223,2023-03-07,2889,Withdrawal
T000950,C00354,2023-10-25,13323,Deposit
T000951,C00272,2023-04-12,5654,Loan Payment
T000952,C02890,2023-07-13,24366,Loan Payment
T000953,C02077,2023-05-03,11529,Deposit
T000954,C01977,2023-02-17,9093,Deposit
T000955,C00090,2023-09-28,47122,Loan Payment
T000956,C01778,2023-10-22,21463,Loan Payment
T000957,C02584,2023-01-06,14195,Withdrawal
T000958,C00976,2023-12-15,19578,Deposit
T000959,C01289,2023-02-02,11630,Deposit
T000960,C02593,2023-03-18,25695,Loan Payment
T000961,C01188,2023-07-26,12746,Withdrawal
T000962,C00298,2023-02-13,8706,Deposit
T000963,C00628,2023-06-25,38714,Loan Payment
T000964,C02443,2023-09-20,8503,Withdrawal
T000965,C01076,2023-05-25,34752,Loan Payment
T000966,C01313,2023-11-07,8490,Loan Payment
T000967,C00290,2023-07-03,2026,Deposit
T000968,C01704,2023-10-25,36742,Loan Payment
T000969,C01203,2023-04-24,19035,Deposit
T000970,C00995,2023-10-29,9910,Deposit
T000971,C00810,2023-12-09,19453,Deposit
T000972,C01817,2023-02-03,16486,Loan Payment
T000973,C00306,2023-10-31,17307,Deposit
T000974,C02153,2023-01-05,19511,Deposit
T000975,C02746,2023-06-30,29278,Loan Payment
T000976,C00200,2023-08-24,9317,Withdrawal
T000977,C02290,2023-05-18,16197,Loan Payment
T000978,C01652,2023-08-08,17002,Deposit
T000979,C01927,2023-01-12,7730,Withdrawal
T000980,C02034,2023-08-26,9000,Withdrawal
T000981,C00567,2023-11-07,48158,Loan Payment
T000982,C01207,2023-12-27,17425,Loan Payment
T000983,C01322,2023-05-22,6444,Withdrawal
T000984,C02252,2023-01-20,1262,Withdrawal
T000985,C01401,2023-10-03,13512,Withdrawal
T000986,C00836,2023-11-30,44137,Loan Payment
T000987,C02542,2023-12-31,30031,Loan Payment
T000988,C02688,2023-10-26,6885,Deposit
T000989,C01979,2023-02-23,2215,Deposit
T000990,C01960,2023-04-27,11709,Deposit
T000991,C00178,2023-05-13,2840,Deposit
T000992,C01065,2023-12-08,29129,Loan Payment
T000993,C02593,2023-06-13,13387,Deposit
T000994,C02327,2023-04-07,1100,Deposit
T000995,C02529,2023-12-05,17055,Deposit
T000996,C02025,2023-04-25,40268,Loan Payment
T000997,C00174,2023-05-14,14276,Deposit
T000998,C00092,2023-03-19,6050,Withdrawal
T000999,C02299,2023-02-16,5362,Loan Payment
T001000,C01062,2023-06-25,14896,Withdrawal
T001001,C00321,2023-03-15,34655,Loan Payment
T001002,C00595,2023-05-29,12102,Withdrawal
T001003,C01034,2023-08-09,6513,Withdrawal
T001004,C02565,2023-06-14,10028,Withdrawal
T001005,C00244,2023-09-13,8871,Deposit
T001006,C01045,2023-04-15,13610,Deposit
T001007,C02025,2023-03-25,4315,Deposit
T001008,C00508,2023-02-13,19669,Loan Payment
T001009,C01437,2023-06-28,2285,Withdrawal
T001010,C00297,2023-09-25,11035,Loan Payment
T001011,C02434,2023-01-03,18488,Deposit
T001012,C02302,2023-03-31,3273,Deposit
T001013,C02420,2023-01-08,14934,Withdrawal
T001014,C00564,2023-12-17,8441,Withdrawal
T001015,C00146,2023-03-27,37895,Loan Payment
T001016,C00988,2023-07-02,7039,Deposit
T001017,C01253,2023-06-06,10866,Withdrawal
T001018,C01559,2023-10-04,3188,Withdrawal
T001019,C00135,2023-11-05,10772,Withdrawal
T001020,C01042,2023-07-03,6227,Loan Payment
T001021,C01562,2023-05-28,6590,Withdrawal
T001022,C00493,2023-02-26,8355,Deposit
T001023,C01604,2023-07-30,17173,Deposit
T001024,C00204,2023-09-24,9172,Withdrawal
T001025,C02993,2023-11-12,3902,Withdrawal
T001026,C01200,2023-08-09,12955,Deposit
T001027,C01020,2023-02-08,14562,Deposit
T001028,C02113,2023-04-15,2920,Deposit
T001029,C02413,2023-02-04,1786,Withdrawal
T001030,C00999,2023-09-16,16257,Loan Payment
T001031,C01762,2023-11-26,42087,Loan Payment
T001032,C01221,2023-01-24,40623,Loan Payment
T001033,C01169,2023-03-30,9490,Loan Payment
T001034,C01585,2023-08-30,10998,Deposit
T001035,C01002,2023-05-31,1222,Deposit
T001036,C01451,2023-09-10,1895,Deposit
T001037,C02318,2023-01-28,19166,Deposit
T001038,C00625,2023-07-08,20968,Loan Payment
T001039,C01187,2023-07-04,16257,Loan Payment
T001040,C01476,2023-08-29,14122,Withdrawal
T001041,C00939,2023-09-25,3368,Deposit
T001042,C02009,2023-03-29,39010,Loan Payment
T001043,C00615,2023-05-23,6835,Deposit
T001044,C02665,2023-03-09,45778,Loan Payment
T001045,C00737,2023-11-02,6147,Withdrawal
T001046,C02208,2023-03-12,1380,Deposit
T001047,C00099,2023-07-02,3042,Deposit
T001048,C02541,2023-03-30,7060,Withdrawal
T001049,C00827,2023-02-23,7294,Withdrawal
T001050,C02862,2023-12-30,40540,Loan Payment
T001051,C01902,2023-01-25,37221,Loan Payment
T001052,C02676,2023-05-05,17843,Loan Payment
T001053,C00209,2023-11-29,11114,Withdrawal
T001054,C01028,2023-07-01,6572,Deposit
T001055,C00976,2023-11-30,4339,Deposit
T001056,C01895,2023-02-03,38430,Loan Payment
T001057,C00267,2023-08-01,17869,Loan Payment
T001058,C02900,2023-11-20,18168,Deposit
T001059,C01124,2023-09-24,14326,Withdrawal
T001060,C02969,2023-11-18,1307,Deposit
T001061,C02552,2023-10-29,13761,Deposit
T001062,C03000,2023-11-10,6947,Deposit
T001063,C02688,2023-07-07,5499,Deposit
